row_index,status,n_opening_models,unique_winner,conversation_type
6129,ok,4,True,unguided
6130,ok,4,True,values guided
6131,ok,4,True,unguided
6132,ok,4,True,values guided
6133,ok,4,True,unguided
6134,ok,4,True,unguided
6135,ok,4,True,values guided
6136,ok,4,True,controversy guided
6137,ok,4,True,values guided
6138,too_few_models,1,,
6139,ok,4,True,unguided
6140,ok,3,True,values guided
6141,ok,4,True,unguided
6142,ok,3,True,values guided
6143,ok,4,True,controversy guided
6144,ok,4,True,unguided
6145,ok,4,True,unguided
6146,ok,4,True,controversy guided
6147,ok,4,True,values guided
6148,ok,4,True,values guided
6149,ok,3,True,controversy guided
6150,ok,3,True,values guided
6151,ok,3,True,controversy guided
6152,ok,3,True,values guided
6153,ok,3,True,values guided
6154,ok,4,True,unguided
6155,ok,4,True,controversy guided
6156,ok,4,True,controversy guided
6157,ok,4,True,controversy guided
6158,ok,4,True,controversy guided
6159,ok,4,True,values guided
6160,ok,4,True,unguided
6161,ok,4,True,values guided
6162,ok,4,True,controversy guided
6163,ok,4,True,unguided
6164,ok,4,True,unguided
6165,ok,3,True,controversy guided
6166,ok,3,True,unguided
6167,ok,4,True,controversy guided
6168,ok,4,True,values guided
6169,ok,4,True,values guided
6170,ok,4,True,values guided
6171,ok,4,True,unguided
6172,ok,4,True,unguided
6173,ok,4,True,controversy guided
6174,ok,2,True,unguided
6175,ok,4,True,controversy guided
6176,ok,4,True,values guided
6177,ok,4,True,unguided
6178,ok,4,True,controversy guided
6179,ok,4,True,controversy guided
6180,ok,4,True,unguided
6181,ok,4,True,values guided
6182,ok,4,True,values guided
6183,ok,2,True,unguided
6184,ok,4,True,unguided
6185,ok,4,True,unguided
6186,ok,4,True,unguided
6187,ok,4,True,values guided
6188,ok,4,True,values guided
6189,ok,4,True,unguided
6190,ok,4,True,controversy guided
6191,ok,4,True,controversy guided
6192,ok,4,True,controversy guided
6193,ok,4,True,unguided
6194,ok,4,True,controversy guided
6195,ok,4,True,values guided
6196,ok,4,True,values guided
6197,ok,4,True,controversy guided
6198,ok,4,True,values guided
6199,ok,4,True,values guided
6200,ok,4,True,controversy guided
6201,ok,4,True,values guided
6202,ok,4,True,unguided
6203,ok,4,True,values guided
6204,ok,4,True,values guided
6205,ok,4,True,values guided
6206,ok,4,True,controversy guided
6207,ok,4,True,controversy guided
6208,ok,4,False,controversy guided
6209,ok,4,True,controversy guided
6210,ok,4,False,unguided
6211,ok,4,True,controversy guided
6212,ok,4,True,values guided
6213,ok,4,True,controversy guided
6214,ok,3,True,unguided
6215,ok,4,True,unguided
6216,ok,4,True,controversy guided
6217,ok,4,True,controversy guided
6218,ok,4,True,unguided
6219,ok,4,True,unguided
6220,ok,4,True,unguided
6221,ok,4,True,unguided
6222,ok,4,True,unguided
6223,ok,4,True,values guided
6224,ok,4,True,controversy guided
6225,ok,4,True,values guided
6226,ok,3,True,controversy guided
6227,ok,4,True,values guided
6228,ok,4,True,controversy guided
6229,ok,4,True,unguided
6230,ok,3,True,unguided
6231,ok,4,True,values guided
6232,ok,2,True,controversy guided
6233,ok,4,True,unguided
6234,ok,4,True,controversy guided
6235,ok,3,True,controversy guided
6236,ok,4,True,controversy guided
6237,ok,4,True,unguided
6238,ok,4,True,values guided
6239,ok,4,True,unguided
6240,ok,4,True,controversy guided
6241,ok,4,True,values guided
6242,ok,4,True,controversy guided
6243,ok,4,True,controversy guided
6244,ok,4,True,controversy guided
6245,ok,4,True,unguided
6246,ok,4,True,values guided
6247,ok,4,True,values guided
6248,ok,4,True,values guided
6249,ok,4,True,controversy guided
6250,ok,4,True,values guided
6251,ok,4,True,unguided
6252,ok,4,True,unguided
6253,ok,4,True,controversy guided
6254,ok,4,True,unguided
6255,ok,4,True,controversy guided
6256,ok,3,True,values guided
6257,ok,4,True,unguided
6258,ok,4,True,controversy guided
6259,ok,4,True,values guided
6260,ok,4,True,controversy guided
6261,ok,3,True,unguided
6262,ok,4,True,values guided
6263,ok,4,False,values guided
6264,ok,4,True,controversy guided
6265,ok,4,True,values guided
6266,ok,4,True,controversy guided
6267,ok,4,True,controversy guided
6268,ok,4,True,unguided
6269,ok,4,True,controversy guided
6270,ok,2,True,unguided
6271,ok,4,True,unguided
6272,ok,4,True,controversy guided
6273,ok,4,True,unguided
6274,ok,4,True,unguided
6275,ok,4,True,unguided
6276,ok,4,True,values guided
6277,ok,4,True,unguided
6278,ok,3,True,unguided
6279,ok,4,True,unguided
6280,ok,4,True,values guided
6281,ok,4,True,controversy guided
6282,ok,4,True,unguided
6283,ok,4,True,values guided
6284,ok,4,True,values guided
6285,ok,4,True,controversy guided
6286,ok,4,True,unguided
6287,ok,4,True,controversy guided
6288,ok,4,True,values guided
6289,ok,4,True,unguided
6290,ok,4,True,unguided
6291,ok,4,True,values guided
6292,ok,4,False,controversy guided
6293,ok,3,True,values guided
6294,ok,3,True,controversy guided
6295,ok,4,True,values guided
6296,ok,4,True,controversy guided
6297,ok,4,True,unguided
6298,ok,3,True,values guided
6299,ok,4,True,controversy guided
6300,ok,4,True,unguided
6301,ok,4,True,values guided
6302,ok,4,True,values guided
6303,ok,4,True,unguided
6304,ok,4,True,values guided
6305,ok,4,True,controversy guided
6306,ok,4,True,controversy guided
6307,ok,3,True,values guided
6308,ok,3,True,unguided
6309,ok,4,True,controversy guided
6310,ok,4,True,values guided
6311,ok,4,True,values guided
6312,ok,4,True,controversy guided
6313,ok,4,True,unguided
6314,ok,3,True,values guided
6315,ok,3,True,unguided
6316,ok,4,True,unguided
6317,ok,4,True,controversy guided
6318,ok,4,True,controversy guided
6319,ok,4,True,unguided
6320,ok,3,True,unguided
6321,ok,4,True,values guided
6322,ok,3,True,controversy guided
6323,ok,4,True,values guided
6324,ok,4,True,controversy guided
6325,ok,4,True,controversy guided
6326,ok,4,True,values guided
6327,ok,4,True,unguided
6328,ok,3,True,controversy guided
6329,ok,3,True,controversy guided
6330,ok,4,True,values guided
6331,ok,4,True,unguided
6332,ok,4,True,unguided
6333,ok,4,True,controversy guided
6334,ok,4,True,controversy guided
6335,ok,4,True,controversy guided
6336,ok,4,True,values guided
6337,ok,4,True,unguided
6338,ok,3,True,values guided
6339,too_few_models,1,,
6340,ok,4,True,controversy guided
6341,ok,4,True,unguided
6342,ok,4,True,unguided
6343,ok,4,False,values guided
6344,ok,3,True,controversy guided
6345,ok,3,True,controversy guided
6346,ok,3,True,values guided
6347,ok,4,True,controversy guided
6348,ok,4,True,controversy guided
6349,ok,4,True,unguided
6350,ok,3,True,unguided
6351,ok,4,True,controversy guided
6352,ok,3,True,controversy guided
6353,ok,4,True,values guided
6354,ok,4,False,unguided
6355,ok,4,True,unguided
6356,ok,4,True,unguided
6357,ok,3,True,unguided
6358,ok,4,True,values guided
6359,ok,4,True,values guided
6360,ok,4,True,controversy guided
6361,ok,4,True,controversy guided
6362,ok,2,True,unguided
6363,ok,4,True,controversy guided
6364,ok,4,True,unguided
6365,ok,4,True,unguided
6366,ok,4,True,values guided
6367,ok,4,True,unguided
6368,ok,3,True,controversy guided
6369,ok,4,True,controversy guided
6370,ok,4,True,controversy guided
6371,ok,4,True,unguided
6372,ok,4,True,unguided
6373,ok,4,True,unguided
6374,ok,4,True,controversy guided
6375,ok,4,True,values guided
6376,ok,4,True,unguided
6377,ok,4,True,controversy guided
6378,ok,4,True,unguided
6379,ok,4,True,unguided
6380,ok,4,True,values guided
6381,ok,3,True,unguided
6382,ok,4,True,unguided
6383,ok,4,True,controversy guided
6384,ok,4,True,unguided
6385,ok,4,True,values guided
6386,ok,4,True,values guided
6387,ok,3,True,values guided
6388,ok,4,True,controversy guided
6389,ok,4,True,unguided
6390,ok,4,True,unguided
6391,ok,4,True,unguided
6392,ok,4,True,unguided
6393,ok,4,True,controversy guided
6394,ok,3,True,unguided
6395,ok,4,True,controversy guided
6396,ok,3,True,unguided
6397,ok,4,True,unguided
6398,ok,4,True,unguided
6399,ok,4,False,controversy guided
6400,ok,4,True,unguided
6401,ok,3,True,values guided
6402,ok,4,False,controversy guided
6403,ok,4,True,values guided
6404,ok,3,True,unguided
6405,ok,4,True,unguided
6406,ok,4,False,unguided
6407,ok,4,True,unguided
6408,ok,4,True,values guided
6409,ok,4,True,unguided
6410,ok,4,True,values guided
6411,ok,4,True,unguided
6412,ok,4,True,unguided
6413,ok,3,True,unguided
6414,ok,4,True,unguided
6415,ok,4,True,unguided
6416,ok,4,True,unguided
6417,ok,4,True,controversy guided
6418,ok,3,True,controversy guided
6419,ok,4,True,controversy guided
6420,ok,3,True,unguided
6421,ok,4,True,values guided
6422,ok,3,True,controversy guided
6423,ok,3,True,controversy guided
6424,ok,4,True,unguided
6425,ok,4,True,unguided
6426,ok,2,True,values guided
6427,ok,4,True,controversy guided
6428,ok,4,True,unguided
6429,ok,4,True,unguided
6430,ok,3,True,unguided
6431,ok,3,True,unguided
6432,ok,3,True,controversy guided
6433,ok,4,True,controversy guided
6434,ok,4,False,controversy guided
6435,ok,4,False,values guided
6436,ok,4,True,controversy guided
6437,ok,4,True,values guided
6438,ok,4,True,values guided
6439,ok,4,True,values guided
6440,ok,3,True,values guided
6441,ok,4,False,unguided
6442,ok,3,True,values guided
6443,ok,3,True,unguided
6444,ok,4,True,values guided
6445,ok,4,True,values guided
6446,ok,4,False,unguided
6447,ok,4,True,unguided
6448,ok,4,True,unguided
6449,ok,3,True,unguided
6450,ok,4,True,unguided
6451,ok,2,True,values guided
6452,ok,4,True,controversy guided
6453,ok,3,True,controversy guided
6454,ok,4,True,unguided
6455,ok,4,False,unguided
6456,ok,4,True,unguided
6457,ok,4,True,values guided
6458,ok,3,True,values guided
6459,ok,4,True,values guided
6460,ok,3,False,values guided
6461,ok,4,True,unguided
6462,ok,4,True,values guided
6463,ok,4,True,unguided
6464,ok,4,True,unguided
6465,ok,4,False,controversy guided
6466,ok,4,True,controversy guided
6467,ok,4,True,unguided
6468,ok,4,True,values guided
6469,ok,4,True,unguided
6470,ok,4,True,unguided
6471,ok,4,True,unguided
6472,ok,4,True,values guided
6473,ok,4,True,controversy guided
6474,ok,4,True,values guided
6475,ok,4,True,controversy guided
6476,ok,4,True,unguided
6477,ok,4,True,unguided
6478,ok,4,True,controversy guided
6479,ok,3,True,values guided
6480,ok,4,True,unguided
6481,ok,4,True,unguided
6482,ok,4,True,values guided
6483,ok,4,True,values guided
6484,ok,3,True,controversy guided
6485,ok,4,True,unguided
6486,ok,4,True,unguided
6487,ok,4,True,values guided
6488,ok,4,True,controversy guided
6489,ok,4,True,values guided
6490,ok,4,True,values guided
6491,ok,4,True,unguided
6492,ok,4,True,unguided
6493,ok,3,True,values guided
6494,ok,4,True,values guided
6495,ok,4,True,controversy guided
6496,ok,4,True,controversy guided
6497,ok,4,False,values guided
6498,ok,4,True,values guided
6499,ok,3,True,unguided
6500,ok,4,True,controversy guided
6501,ok,3,True,unguided
6502,ok,4,True,controversy guided
6503,ok,4,True,values guided
6504,ok,4,True,unguided
6505,ok,3,True,controversy guided
6506,ok,4,True,unguided
6507,ok,4,True,unguided
6508,ok,4,True,values guided
6509,ok,4,True,values guided
6510,ok,4,True,unguided
6511,ok,4,True,unguided
6512,ok,4,True,unguided
6513,ok,4,True,unguided
6514,ok,2,True,controversy guided
6515,ok,4,True,unguided
6516,ok,4,True,unguided
6517,ok,3,True,controversy guided
6518,ok,4,True,values guided
6519,ok,4,False,unguided
6520,ok,4,True,values guided
6521,ok,4,True,values guided
6522,ok,4,True,values guided
6523,ok,4,True,values guided
6524,ok,4,True,unguided
6525,ok,4,True,unguided
6526,ok,4,True,values guided
6527,ok,3,True,values guided
6528,ok,4,True,values guided
6529,ok,4,True,values guided
6530,ok,4,True,unguided
6531,ok,4,True,values guided
6532,ok,4,False,controversy guided
6533,ok,4,True,unguided
6534,ok,4,True,unguided
6535,ok,4,True,unguided
6536,ok,4,True,controversy guided
6537,ok,2,True,controversy guided
6538,ok,4,True,unguided
6539,ok,4,False,controversy guided
6540,ok,4,True,controversy guided
6541,ok,3,True,controversy guided
6542,ok,4,True,values guided
6543,ok,4,True,unguided
6544,ok,4,True,values guided
6545,ok,4,True,unguided
6546,ok,4,False,unguided
6547,ok,3,True,unguided
6548,ok,3,True,unguided
6549,ok,4,True,controversy guided
6550,ok,4,True,controversy guided
6551,ok,4,True,controversy guided
6552,ok,3,True,controversy guided
6553,ok,4,True,unguided
6554,ok,4,True,unguided
6555,ok,4,True,unguided
6556,ok,4,True,unguided
6557,ok,4,True,unguided
6558,ok,3,True,values guided
6559,ok,4,True,unguided
6560,ok,4,True,unguided
6561,ok,4,True,controversy guided
6562,ok,4,False,values guided
6563,ok,4,True,unguided
6564,ok,4,True,unguided
6565,ok,3,True,controversy guided
6566,ok,3,True,values guided
6567,ok,4,True,values guided
6568,ok,4,True,controversy guided
6569,ok,4,True,values guided
6570,ok,4,True,values guided
6571,ok,4,True,values guided
6572,ok,4,True,unguided
6573,ok,4,True,unguided
6574,ok,4,True,unguided
6575,ok,3,True,values guided
6576,ok,4,True,values guided
6577,ok,3,False,unguided
6578,ok,4,True,controversy guided
6579,ok,4,True,controversy guided
6580,ok,4,True,values guided
6581,ok,4,True,unguided
6582,ok,3,True,unguided
6583,ok,4,True,controversy guided
6584,ok,4,True,unguided
6585,ok,4,True,controversy guided
6586,ok,4,False,controversy guided
6587,ok,4,True,controversy guided
6588,ok,4,True,values guided
6589,ok,4,True,unguided
6590,ok,4,True,values guided
6591,ok,4,True,unguided
6592,ok,4,True,unguided
6593,ok,4,True,values guided
6594,ok,4,True,controversy guided
6595,ok,4,True,controversy guided
6596,ok,4,True,unguided
6597,ok,4,True,unguided
6598,ok,4,True,controversy guided
6599,ok,4,True,controversy guided
6600,ok,4,True,controversy guided
6601,ok,4,True,controversy guided
6602,ok,4,True,unguided
6603,ok,4,True,unguided
6604,ok,4,True,controversy guided
6605,ok,4,False,unguided
6606,ok,3,True,values guided
6607,ok,4,True,controversy guided
6608,ok,4,True,unguided
6609,ok,3,False,unguided
6610,ok,4,False,unguided
6611,ok,4,False,unguided
6612,ok,3,True,unguided
6613,ok,4,True,values guided
6614,ok,4,False,values guided
6615,ok,4,True,values guided
6616,ok,4,True,values guided
6617,ok,3,True,unguided
6618,ok,4,True,unguided
6619,ok,4,True,values guided
6620,ok,4,True,controversy guided
6621,ok,4,True,values guided
6622,ok,4,True,values guided
6623,ok,4,True,unguided
6624,ok,4,True,controversy guided
6625,ok,3,True,values guided
6626,ok,3,True,unguided
6627,ok,3,True,controversy guided
6628,ok,3,True,unguided
6629,ok,4,True,values guided
6630,ok,4,True,values guided
6631,ok,4,True,unguided
6632,ok,4,True,values guided
6633,ok,4,True,unguided
6634,ok,4,True,values guided
6635,ok,4,True,controversy guided
6636,ok,4,True,values guided
6637,ok,4,True,unguided
6638,ok,4,True,unguided
6639,ok,4,True,values guided
6640,ok,3,True,values guided
6641,ok,3,False,controversy guided
6642,ok,4,True,controversy guided
6643,ok,4,True,values guided
6644,ok,4,True,unguided
6645,ok,4,True,unguided
6646,ok,4,True,values guided
6647,ok,4,True,values guided
6648,ok,4,True,controversy guided
6649,ok,4,True,unguided
6650,ok,4,True,unguided
6651,ok,4,True,unguided
6652,ok,4,True,controversy guided
6653,ok,4,True,unguided
6654,ok,4,True,values guided
6655,ok,4,True,unguided
6656,ok,4,True,controversy guided
6657,ok,4,True,controversy guided
6658,ok,4,True,unguided
6659,ok,4,True,unguided
6660,ok,4,True,controversy guided
6661,ok,4,True,unguided
6662,ok,4,True,controversy guided
6663,ok,4,True,controversy guided
6664,ok,4,True,values guided
6665,ok,4,True,controversy guided
6666,ok,4,True,values guided
6667,ok,4,True,unguided
6668,ok,4,True,values guided
6669,ok,4,True,controversy guided
6670,ok,4,True,controversy guided
6671,ok,4,True,unguided
6672,ok,2,True,unguided
6673,ok,4,True,unguided
6674,ok,4,True,controversy guided
6675,ok,4,True,unguided
6676,ok,4,False,unguided
6677,ok,4,True,controversy guided
6678,ok,4,True,values guided
6679,ok,4,True,values guided
6680,ok,4,True,unguided
6681,ok,4,True,controversy guided
6682,ok,4,True,controversy guided
6683,ok,4,False,controversy guided
6684,ok,4,True,controversy guided
6685,ok,4,True,controversy guided
6686,ok,4,True,controversy guided
6687,ok,4,True,values guided
6688,ok,4,True,controversy guided
6689,ok,4,True,unguided
6690,ok,4,False,unguided
6691,ok,4,True,unguided
6692,ok,4,True,controversy guided
6693,ok,4,True,values guided
6694,ok,4,True,unguided
6695,ok,4,True,unguided
6696,ok,4,False,unguided
6697,ok,4,True,controversy guided
6698,ok,4,True,values guided
6699,ok,4,True,controversy guided
6700,ok,4,True,controversy guided
6701,ok,4,True,unguided
6702,ok,4,True,unguided
6703,ok,4,True,unguided
6704,ok,4,True,unguided
6705,ok,4,True,values guided
6706,ok,4,True,controversy guided
6707,ok,4,True,controversy guided
6708,ok,4,True,controversy guided
6709,ok,4,True,values guided
6710,ok,4,True,controversy guided
6711,ok,4,True,controversy guided
6712,ok,4,True,unguided
6713,ok,4,True,unguided
6714,ok,4,True,unguided
6715,ok,4,True,unguided
6716,ok,4,True,controversy guided
6717,ok,4,True,values guided
6718,ok,4,True,unguided
6719,ok,4,True,controversy guided
6720,ok,4,True,controversy guided
6721,ok,4,True,values guided
6722,ok,3,True,controversy guided
6723,ok,4,False,values guided
6724,ok,4,True,unguided
6725,ok,3,True,controversy guided
6726,ok,4,True,controversy guided
6727,ok,4,True,controversy guided
6728,ok,4,True,values guided
6729,ok,4,True,unguided
6730,ok,4,True,values guided
6731,ok,4,True,unguided
6732,ok,4,True,controversy guided
6733,ok,4,False,unguided
6734,ok,4,True,values guided
6735,ok,4,True,values guided
6736,ok,4,False,values guided
6737,ok,4,True,values guided
6738,ok,4,True,values guided
6739,ok,4,True,values guided
6740,ok,4,True,unguided
6741,ok,4,True,unguided
6742,ok,4,True,controversy guided
6743,ok,4,True,values guided
6744,ok,4,True,unguided
6745,ok,4,True,controversy guided
6746,ok,4,False,values guided
6747,ok,4,True,values guided
6748,ok,4,True,unguided
6749,ok,3,True,values guided
6750,ok,4,True,values guided
6751,ok,2,True,unguided
6752,ok,4,True,unguided
6753,ok,4,True,values guided
6754,ok,4,True,unguided
6755,ok,3,True,controversy guided
6756,ok,3,True,unguided
6757,ok,4,True,controversy guided
6758,ok,4,True,controversy guided
6759,ok,4,True,values guided
6760,ok,3,True,values guided
6761,ok,4,True,unguided
6762,ok,4,True,unguided
6763,ok,3,True,values guided
6764,ok,4,True,unguided
6765,ok,4,True,values guided
6766,ok,4,True,controversy guided
6767,ok,3,True,controversy guided
6768,ok,4,True,unguided
6769,ok,4,True,unguided
6770,ok,4,True,values guided
6771,ok,3,False,unguided
6772,ok,4,True,unguided
6773,ok,3,True,controversy guided
6774,ok,4,True,unguided
6775,ok,4,True,controversy guided
6776,ok,3,True,unguided
6777,ok,4,True,unguided
6778,ok,4,False,unguided
6779,ok,4,True,values guided
6780,ok,4,True,controversy guided
6781,ok,4,True,unguided
6782,ok,3,True,values guided
6783,ok,4,True,controversy guided
6784,ok,4,True,values guided
6785,ok,4,True,controversy guided
6786,ok,4,True,unguided
6787,ok,3,False,values guided
6788,ok,4,True,values guided
6789,ok,4,True,unguided
6790,ok,4,True,controversy guided
6791,ok,4,True,controversy guided
6792,ok,4,True,values guided
6793,ok,4,True,values guided
6794,ok,4,True,values guided
6795,ok,4,False,controversy guided
6796,ok,4,True,controversy guided
6797,ok,4,True,values guided
6798,ok,4,True,unguided
6799,ok,4,True,unguided
6800,ok,4,True,controversy guided
6801,ok,4,True,unguided
6802,ok,4,True,unguided
6803,ok,4,True,unguided
6804,ok,4,True,controversy guided
6805,ok,4,False,unguided
6806,ok,4,True,controversy guided
6807,ok,4,True,unguided
6808,ok,4,True,unguided
6809,ok,4,True,controversy guided
6810,ok,4,True,values guided
6811,ok,4,True,values guided
6812,ok,4,True,controversy guided
6813,ok,4,True,unguided
6814,ok,4,True,controversy guided
6815,ok,4,True,values guided
6816,ok,4,True,controversy guided
6817,ok,4,True,controversy guided
6818,ok,4,True,unguided
6819,ok,4,True,unguided
6820,ok,4,True,values guided
6821,ok,3,False,unguided
6822,ok,4,True,unguided
6823,ok,4,True,controversy guided
6824,ok,4,True,values guided
6825,ok,4,True,controversy guided
6826,ok,4,False,unguided
6827,ok,3,True,unguided
6828,ok,4,True,unguided
6829,ok,4,True,unguided
6830,ok,4,False,values guided
6831,ok,4,True,values guided
6832,ok,4,True,controversy guided
6833,ok,4,True,values guided
6834,ok,3,True,values guided
6835,ok,4,True,values guided
6836,ok,4,True,values guided
6837,ok,4,True,controversy guided
6838,ok,4,True,unguided
6839,ok,4,False,unguided
6840,ok,4,True,controversy guided
6841,ok,4,True,controversy guided
6842,ok,3,True,controversy guided
6843,ok,4,True,unguided
6844,ok,4,False,controversy guided
6845,ok,3,True,unguided
6846,ok,4,True,controversy guided
6847,ok,4,True,controversy guided
6848,ok,3,True,values guided
6849,ok,4,True,controversy guided
6850,ok,4,True,controversy guided
6851,ok,4,True,controversy guided
6852,ok,4,True,controversy guided
6853,ok,4,True,unguided
6854,ok,4,True,unguided
6855,ok,3,True,controversy guided
6856,ok,3,True,controversy guided
6857,ok,4,True,values guided
6858,ok,4,True,values guided
6859,ok,4,True,unguided
6860,ok,4,True,unguided
6861,ok,4,True,unguided
6862,ok,4,False,values guided
6863,ok,4,True,controversy guided
6864,ok,4,True,values guided
6865,ok,4,False,controversy guided
6866,ok,4,True,unguided
6867,ok,4,False,unguided
6868,ok,4,True,controversy guided
6869,ok,3,False,unguided
6870,ok,4,True,controversy guided
6871,ok,3,False,unguided
6872,ok,4,False,controversy guided
6873,ok,3,True,values guided
6874,ok,4,True,controversy guided
6875,ok,4,True,controversy guided
6876,ok,4,True,controversy guided
6877,ok,4,True,controversy guided
6878,ok,3,True,unguided
6879,ok,3,True,values guided
6880,ok,4,True,controversy guided
6881,ok,4,True,values guided
6882,ok,4,True,unguided
6883,ok,4,True,unguided
6884,ok,4,True,controversy guided
6885,ok,3,True,unguided
6886,ok,3,True,unguided
6887,ok,4,False,unguided
6888,ok,4,True,unguided
6889,ok,4,True,unguided
6890,ok,4,True,unguided
6891,ok,4,True,controversy guided
6892,ok,4,True,values guided
6893,ok,4,True,controversy guided
6894,ok,4,True,values guided
6895,ok,3,True,values guided
6896,ok,4,True,unguided
6897,ok,3,True,values guided
6898,ok,4,True,unguided
6899,ok,4,False,unguided
6900,ok,4,True,values guided
6901,ok,4,True,unguided
6902,ok,4,True,controversy guided
6903,ok,4,True,values guided
6904,ok,4,True,values guided
6905,ok,4,True,values guided
6906,ok,4,True,unguided
6907,ok,4,True,unguided
6908,ok,4,False,values guided
6909,ok,4,True,controversy guided
6910,ok,4,True,controversy guided
6911,ok,4,True,values guided
6912,ok,4,True,controversy guided
6913,ok,4,True,unguided
6914,ok,4,True,values guided
6915,ok,4,True,unguided
6916,ok,4,True,unguided
6917,ok,4,True,controversy guided
6918,ok,4,True,values guided
6919,ok,4,True,values guided
6920,ok,4,False,values guided
6921,ok,3,True,unguided
6922,ok,4,True,unguided
6923,ok,4,True,controversy guided
6924,ok,4,True,controversy guided
6925,ok,4,True,unguided
6926,ok,4,True,controversy guided
6927,ok,4,True,unguided
6928,ok,4,True,values guided
6929,ok,4,False,controversy guided
6930,ok,4,True,controversy guided
6931,ok,4,True,controversy guided
6932,ok,4,True,controversy guided
6933,ok,3,True,values guided
6934,ok,4,True,unguided
6935,ok,4,False,values guided
6936,ok,4,True,unguided
6937,ok,4,False,unguided
6938,ok,4,True,unguided
6939,ok,3,True,controversy guided
6940,ok,4,True,unguided
6941,ok,4,True,unguided
6942,ok,4,False,values guided
6943,ok,4,False,values guided
6944,ok,4,True,controversy guided
6945,ok,4,True,unguided
6946,ok,4,True,unguided
6947,ok,4,True,unguided
6948,ok,4,True,controversy guided
6949,ok,4,True,values guided
6950,ok,4,True,controversy guided
6951,ok,4,True,values guided
6952,ok,4,True,controversy guided
6953,ok,4,True,values guided
6954,ok,4,True,values guided
6955,ok,4,True,values guided
6956,ok,4,False,unguided
6957,ok,4,True,values guided
6958,ok,4,True,unguided
6959,ok,4,True,values guided
6960,ok,4,True,controversy guided
6961,ok,4,True,values guided
6962,ok,4,True,values guided
6963,ok,3,True,unguided
6964,ok,3,True,unguided
6965,ok,4,True,unguided
6966,ok,4,True,unguided
6967,ok,4,True,values guided
6968,ok,4,False,unguided
6969,ok,4,True,controversy guided
6970,ok,4,True,controversy guided
6971,ok,4,True,controversy guided
6972,ok,4,True,unguided
6973,ok,4,False,controversy guided
6974,ok,4,True,values guided
6975,ok,3,True,values guided
6976,ok,4,True,controversy guided
6977,ok,4,True,controversy guided
6978,ok,3,True,unguided
6979,ok,4,True,unguided
6980,ok,3,True,unguided
6981,ok,4,True,unguided
6982,ok,4,True,values guided
6983,ok,4,True,controversy guided
6984,ok,4,True,values guided
6985,ok,4,False,unguided
6986,ok,4,True,unguided
6987,ok,4,True,unguided
6988,ok,4,True,unguided
6989,ok,4,True,values guided
6990,ok,3,True,controversy guided
6991,ok,4,True,values guided
6992,ok,4,True,unguided
6993,ok,4,True,unguided
6994,ok,4,True,controversy guided
6995,ok,3,True,values guided
6996,ok,4,True,unguided
6997,ok,3,True,controversy guided
6998,ok,4,True,values guided
6999,ok,4,True,values guided
7000,ok,4,True,unguided
7001,ok,4,False,values guided
7002,ok,4,True,values guided
7003,ok,4,True,unguided
7004,ok,3,True,controversy guided
7005,ok,4,True,controversy guided
7006,ok,4,True,controversy guided
7007,ok,4,True,controversy guided
7008,ok,4,False,values guided
7009,ok,4,True,unguided
7010,ok,4,True,unguided
7011,ok,4,True,values guided
7012,ok,4,True,unguided
7013,ok,4,True,values guided
7014,ok,4,True,unguided
7015,ok,3,True,controversy guided
7016,ok,4,True,controversy guided
7017,ok,4,True,values guided
7018,ok,4,True,controversy guided
7019,ok,4,True,unguided
7020,ok,4,True,values guided
7021,ok,4,True,values guided
7022,ok,4,True,values guided
7023,ok,4,True,values guided
7024,ok,4,True,unguided
7025,ok,4,True,unguided
7026,ok,4,True,controversy guided
7027,ok,4,True,unguided
7028,ok,3,True,values guided
7029,ok,4,True,unguided
7030,ok,4,True,values guided
7031,ok,4,True,controversy guided
7032,ok,3,True,unguided
7033,ok,4,True,unguided
7034,ok,3,True,values guided
7035,ok,3,True,controversy guided
7036,ok,3,True,controversy guided
7037,ok,4,True,controversy guided
7038,ok,2,True,controversy guided
7039,ok,4,True,values guided
7040,ok,3,True,unguided
7041,ok,4,True,unguided
7042,ok,4,True,values guided
7043,ok,4,True,values guided
7044,ok,3,True,controversy guided
7045,ok,3,True,values guided
7046,ok,4,True,controversy guided
7047,ok,4,True,controversy guided
7048,ok,4,True,controversy guided
7049,ok,3,True,unguided
7050,ok,4,True,unguided
7051,ok,4,True,controversy guided
7052,ok,4,True,values guided
7053,ok,3,True,values guided
7054,ok,4,True,controversy guided
7055,ok,4,True,controversy guided
7056,ok,4,True,unguided
7057,ok,3,False,values guided
7058,ok,4,True,controversy guided
7059,ok,4,True,unguided
7060,ok,2,True,unguided
7061,ok,4,False,values guided
7062,ok,4,False,values guided
7063,ok,3,False,controversy guided
7064,ok,4,False,controversy guided
7065,ok,4,True,unguided
7066,ok,4,True,unguided
7067,ok,4,True,unguided
7068,ok,4,True,controversy guided
7069,ok,4,True,unguided
7070,ok,3,True,controversy guided
7071,ok,4,True,controversy guided
7072,ok,4,True,values guided
7073,ok,4,True,values guided
7074,ok,3,True,values guided
7075,ok,4,True,unguided
7076,ok,4,True,values guided
7077,ok,3,True,values guided
7078,ok,4,True,values guided
7079,ok,4,True,values guided
7080,ok,3,True,unguided
7081,ok,4,True,controversy guided
7082,ok,4,True,controversy guided
7083,ok,3,True,values guided
